ciphertext_id,index
ID_6732a592b,0
ID_abe4bfd35,48669
ID_11920bd6d,34131
ID_a83803d45,46890
ID_e3d8ac64e,0
ID_f96757a64,0
ID_9bbc6ccef,74955
ID_65acacac8,54381
ID_24d526c4c,0
ID_ee3405d87,29906
ID_84c7f5491,67440
ID_55506846d,8142
ID_8f68d2821,0
ID_d48405a78,0
ID_8fe8543de,78333
ID_53a8efc3e,0
ID_61ab24154,18792
ID_371be7561,0
ID_9f8c93f5d,0
ID_02454cf9b,17951
ID_3474215f2,95127
ID_8f1f45c92,0
ID_2a7cd2699,0
ID_42d436812,69975
ID_ede125766,0
ID_2a11a893a,0
ID_004cf51fd,0
ID_2e0346cb1,0
ID_bb5488add,49830
ID_fbab8f49b,0
ID_2caf39f00,0
ID_486ebf1b9,0
ID_77460f62b,74311
ID_c57837296,46431
ID_2948f6a17,0
ID_2c602093c,0
ID_3887e1b04,4346
ID_c89845776,70082
ID_398044b69,38176
ID_3716f8fef,0
ID_c23af5385,22436
ID_5de8f9b27,0
ID_3b14d2320,0
ID_c4b3ff7e8,105838
ID_0e2c41e60,0
ID_20ed6e135,0
ID_49ee69e6f,34795
ID_a08ec44d3,84065
ID_7f89b8269,0
ID_dd08e4d90,52717
ID_35d5094d0,0
ID_a9ef5930b,84681
ID_eea33a383,0
ID_5862956d0,0
ID_b19142c86,0
ID_4f6d09373,105914
ID_fdda2d48f,0
ID_e01c3f78c,18417
ID_d882e3abe,118
ID_67e33153c,14259
ID_467a28789,0
ID_65bd88b80,76511
ID_81f40c87c,0
ID_5d9eb2ca2,0
ID_055d76fe5,12076
ID_6778546d4,0
ID_610fd5f78,0
ID_7ce51648e,84576
ID_e780167ee,82920
ID_4759b8e35,0
ID_920c16887,91620
ID_e52fc9354,59595
ID_df9b011df,61085
ID_aeb487bb6,5275
ID_b8b4250d0,75263
ID_3aa1a1b73,0
ID_4d37bbe7f,2898
ID_3c2cb53b0,82931
ID_0eadb47a1,84871
ID_e563bfa39,98579
ID_b07ec2a6d,6446
ID_051135c7b,0
ID_117e6a712,0
ID_15a9c0ab9,29161
ID_f690299c5,0
ID_62c4a6906,106296
ID_4c796f25a,0
ID_1a83cfe60,0
ID_ca7fb9380,51327
ID_9a3fd54c8,0
ID_3cf8cdb49,49369
ID_70d6bcc20,32753
ID_36eead8b5,0
ID_6aab8f4bb,48707
ID_4f252d927,0
ID_78549b4dd,0
ID_a65a1330b,5056
ID_718657d78,80848
ID_8f12c25ca,59162
ID_ef060bd1f,0
ID_85beaf02e,33186
ID_3c5ddf6b2,0
ID_4d7d2df91,25717
ID_99b7c651e,0
ID_0fe5b6152,0
ID_2a62653f8,12114
ID_787789061,17989
ID_cb9c7215e,59951
ID_d29e859a9,0
ID_fe732c13c,0
ID_daff6f7ec,53717
ID_1384df346,21097
ID_a3c23d5b3,0
ID_30bcf593d,0
ID_b20095945,8645
ID_3d17921e8,0
ID_a01333123,0
ID_dd607e4ba,0
ID_29d1bc82b,0
ID_54af6c4a9,0
ID_5164fbdb0,0
ID_61b9d03b5,0
ID_a6ee24b93,26386
ID_a06ecb356,0
ID_1efcec50f,96181
ID_127aefb10,0
ID_81c81979b,0
ID_4392d34ae,0
ID_7445b749c,0
ID_2602edc71,72217
ID_3414706a3,50139
ID_8606340e4,59446
ID_c11304152,0
ID_931f76b8d,0
ID_718e2ef41,87066
ID_549eaab7e,32789
ID_ceafe123b,11723
ID_d43061e4e,50021
ID_c3b93c752,0
ID_e7b2e1936,0
ID_fd6cbaae8,61873
ID_00e3626cc,0
ID_0e3514b15,0
ID_ebe269928,0
ID_236d98fdc,0
ID_88ac193df,57626
ID_b448813c5,60192
ID_4cbe47976,0
ID_9d57c40ee,66850
ID_87bd3b541,0
ID_08bb9153b,6280
ID_f82c5422c,0
ID_2e541bc46,79969
ID_1c1149bc4,87389
ID_7f0adbbc8,83664
ID_e18da6384,20728
ID_912ab0e0f,59528
ID_2397de5a1,56861
ID_d21719df9,14827
ID_fa6413ad2,33369
ID_4e2e87985,53514
ID_ab70fa5b6,0
ID_8787764b6,0
ID_47f19d1df,0
ID_dd9ddce66,0
ID_16e9129c3,0
ID_6f2cf3c76,65161
ID_2e5612ddb,0
ID_a581852f1,0
ID_676492eb1,0
ID_89675ab5e,76019
ID_f0b543783,45618
ID_d4d1ee366,74690
ID_ef1b82b06,42690
ID_1785c82ca,34643
ID_010d15f7d,108358
ID_fe46fa0ee,56917
ID_6bb1f763d,67768
ID_a3fc930d6,67796
ID_188aa8dd2,0
ID_d502acfbf,0
ID_e60018293,111230
ID_a734d6ef9,0
ID_97dba8588,90325
ID_25484f3a5,80877
ID_46b7ed577,0
ID_de7f5adc4,45980
ID_837c6d7f9,38901
ID_55942aebc,77373
ID_ee1843af8,0
ID_240b904a5,0
ID_348d18fb4,0
ID_1bc1ca7bc,0
ID_169658af5,100004
ID_d5135b949,0
ID_eb5b80c10,13463
ID_fac391cc8,0
ID_b17b6628e,79108
ID_1df847055,59183
ID_e8bddd4c3,0
ID_ea33a5e8b,52343
ID_1a87f9d9d,0
ID_57b8dcf70,0
ID_81185c790,99745
ID_f5f7b70b6,0
ID_88ee6a629,53041
ID_6f2d80225,77426
ID_57bd54e1a,0
ID_518a6db11,0
ID_8cb685678,0
ID_6c7a63ab9,84429
ID_547246e9e,17488
ID_34f2e22cb,38619
ID_c2ca86693,646
ID_7879dfb35,85190
ID_b4a5049ac,0
ID_f1e8ec946,56866
ID_ea00fff65,0
ID_3ad1268e2,0
ID_125969bc6,0
ID_5b01616bf,0
ID_4f6fbf5ec,90484
ID_a40db65df,0
ID_7d884e762,0
ID_4fa5e4480,95678
ID_c7e137474,0
ID_14a529b3d,0
ID_5103a2180,1672
ID_2f1d8137f,0
ID_5eb710055,0
ID_b0b86e5b7,28256
ID_6970d9581,0
ID_1f255d661,0
ID_5c8eb266a,31930
ID_2a4ff48b7,23797
ID_63077d36f,104350
ID_79ee2246a,0
ID_7a4dfc5c6,29084
ID_67802f6ef,0
ID_2bea34810,0
ID_4151affbc,0
ID_48fedba77,18675
ID_b628933aa,0
ID_34fde8269,0
ID_881de4a63,81813
ID_ed84eec22,96262
ID_7ddd583d3,47310
ID_6063a0221,91880
ID_8e45bc963,0
ID_3a1b80ba6,0
ID_9250111a6,0
ID_e4863d7d6,0
ID_b2556b2da,0
ID_d4bb7e0d4,0
ID_0601f4d35,9740
ID_df770d1c9,89595
ID_4ce5f85ab,22149
ID_839f5eb79,0
ID_d9a768c28,0
ID_55994907d,0
ID_2fa3340db,0
ID_de7e4f0cf,0
ID_be86e4098,49703
ID_4d168f127,83034
ID_80ae7cc08,0
ID_2b3abe10f,73954
ID_d85cf72d2,0
ID_c7848219c,0
ID_aff855cf0,0
ID_2067ecd3f,70991
ID_3493196d9,0
ID_d2bff3a13,0
ID_36cc2c80a,93075
ID_dffea6b2c,0
ID_83c3d90ff,85960
ID_7401bc72e,0
ID_eb7a5ba5e,91769
ID_760b926b1,67374
ID_25f23f636,22885
ID_701fc549e,0
ID_1d326e7bb,37389
ID_d02b89228,41495
ID_468d577cf,24361
ID_ad638bd23,98247
ID_9ef382fec,16291
ID_8ad324391,0
ID_e011ca33b,43005
ID_0aa30a2c7,50759
ID_b4faa37b1,96956
ID_8b09dc31f,93808
ID_589426d00,94637
ID_08b3b7303,56126
ID_6e00178d3,0
ID_9b62dd38a,89347
ID_efe569031,0
ID_9ac9950fd,0
ID_0f54a56c9,0
ID_d7bd58f39,0
ID_1cd527797,25432
ID_bca3663b0,0
ID_e413b9de4,50124
ID_4aef804df,111370
ID_b5daf3f3a,37388
ID_774b96f83,13237
ID_e14a5c4fe,66737
ID_af870b42f,0
ID_04b672e7a,23240
ID_93185c442,61023
ID_abff9514c,0
ID_3e6597643,0
ID_4ac777a55,0
ID_8462342e9,81356
ID_bc0312a86,110449
ID_427b19aaa,78564
ID_33c657900,15654
ID_e9ed89416,24902
ID_61fe27ccb,0
ID_8eafd5e6c,72561
ID_5b4668de3,0
ID_b90ecb9b6,0
ID_21c803d9d,30201
ID_e185e7e31,42444
ID_f721e7ca2,0
ID_d184c7ac9,63483
ID_b72f85c0b,0
ID_972f634e9,0
ID_9cf10c437,12037
ID_66caabc87,0
ID_914ddb467,84485
ID_bc1f5e3f7,0
ID_99f3e2844,68833
ID_a9d512bde,98743
ID_50fef8d65,0
ID_57f016d8c,0
ID_30354ad51,42464
ID_9ae4c3788,19953
ID_76e4f7fe0,0
ID_ecfec3425,63459
ID_bc3ca8816,34444
ID_35243b3ce,0
ID_8311b26d7,0
ID_60af0afb7,3000
ID_2204221ef,47614
ID_457892b78,0
ID_bd0392242,0
ID_65d99abc8,0
ID_6f0c20d04,70391
ID_989cab377,0
ID_9025e58e4,43470
ID_c76f86588,53375
ID_b603ddec1,49390
ID_e53e2042c,0
ID_c49c0e46f,70205
ID_64a641d20,0
ID_efaa4db93,0
ID_3141d7f71,0
ID_40944ac55,0
ID_9d1de97e9,0
ID_b63e3fb2c,24391
ID_affac58ea,39145
ID_c3237a29c,8309
ID_a8fbd65fb,0
ID_72ea5d802,0
ID_9f36b1f4b,0
ID_39f65118d,0
ID_e4238a226,0
ID_f35734ca8,0
ID_41680a226,0
ID_07748ddfa,0
ID_faa7262b2,0
ID_b88463447,0
ID_30c8a7583,17879
ID_a77b3f902,16779
ID_8c6d95f53,6064
ID_fe97531e0,0
ID_52e53926d,86467
ID_b33fda6e1,57503
ID_aad95650e,0
ID_230707e30,0
ID_170e73ba4,90570
ID_8d2a8b887,41374
ID_76ba727f8,102754
ID_306f4a60a,0
ID_6d2594571,12935
ID_bbc0a2c65,0
ID_e69e9777d,35067
ID_441ef545b,0
ID_9f8913256,0
ID_7273e762a,65007
ID_1b4bc6352,0
ID_2d7baa47c,63300
ID_a88888081,0
ID_275420f85,0
ID_825ac58ab,0
ID_69f540959,28148
ID_d4cec1a84,33246
ID_5201a999e,18153
ID_3ad50c019,0
ID_3a1ccd6e8,0
ID_a600974aa,28475
ID_ece40a902,0
ID_000bb469c,0
ID_fbc3075f4,10407
ID_65f4e79a1,0
ID_5c2bade9b,0
ID_2808cbc3f,0
ID_0eb276141,72852
ID_6507ed498,0
ID_8705db5fd,17745
ID_49cdfa637,0
ID_bb39bcdff,0
ID_996a5378c,0
ID_be298c5e4,0
ID_53b121fee,109637
ID_120a8c072,99134
ID_e69c9618d,0
ID_936ebb998,100653
ID_0201b85ca,0
ID_a9fa1150b,0
ID_3242f0a23,0
ID_b5882aa8b,24376
ID_22c35d758,98788
ID_c45b2b39c,95431
ID_ddd0eb016,22972
ID_2b392994d,0
ID_f06704900,31188
ID_7e5c21883,0
ID_07af71015,0
ID_3a8d13613,0
ID_f748c03ec,43363
ID_1574dcd76,35068
ID_6ec250662,39375
ID_53d3fb14c,60201
ID_f967f9bf7,27215
ID_a150ae521,39825
ID_a05219c62,57563
ID_c1ddc2247,0
ID_dc7a458e3,101565
ID_b123647f2,0
ID_cd1737b31,47313
ID_efbaaa6d4,110893
ID_0ec5b1609,0
ID_c2bf53d40,26529
ID_a83409e38,7963
ID_0e5218a6e,8397
ID_73ecc5c41,0
ID_77b7333e8,0
ID_d9d8eda08,105799
ID_42d77543b,17295
ID_5f02321ea,28374
ID_c25305337,23953
ID_6e821d473,0
ID_34c55c827,0
ID_8e7d2c80b,84929
ID_bfc5118e7,0
ID_de582f91b,10119
ID_c59b26a5b,0
ID_eaac54bcf,0
ID_7f7a447a3,0
ID_d2c163d63,0
ID_37e09568f,0
ID_f650d3730,0
ID_4d7355ecd,0
ID_a5cfd7cde,13644
ID_4bcf7de6b,0
ID_87b031121,0
ID_8cc63aa4c,0
ID_7f36ed33e,0
ID_ebdd08496,8121
ID_51fd83781,0
ID_d23a47976,0
ID_2c11883a1,31658
ID_4bf0dc8a6,38781
ID_7bdcd080b,83081
ID_ef22834c8,76144
ID_c8ae8ef7d,27514
ID_a5a4d4847,0
ID_29eafcfaa,0
ID_fd2b5697a,0
ID_70da953ba,64301
ID_6a5baf92d,0
ID_42a26d339,0
ID_23fd47a8e,47982
ID_27b528c6a,19335
ID_5c435edeb,34824
ID_f4230d900,37013
ID_fa8141f0b,0
ID_0dcc882be,46814
ID_d0d0cf7f4,0
ID_42c4d407c,97715
ID_890be4638,104652
ID_1e8a24d48,285
ID_87da10bcb,0
ID_e87cff50d,17339
ID_f0d4d347e,88451
ID_ddfeebd27,72062
ID_03d373d96,0
ID_56f2425a6,0
ID_6f845a078,0
ID_3089d7c42,9199
ID_45ef8388f,0
ID_27a4baec2,0
ID_403ff1ca5,0
ID_86b386044,0
ID_4a401820a,0
ID_267e38c55,0
ID_4f18716f3,28990
ID_962d9573a,0
ID_98ab3a3e2,14623
ID_13635c011,0
ID_4db0a8405,14034
ID_18473dcdc,76512
ID_bee835097,0
ID_cc94fbf37,0
ID_55f26473f,16853
ID_8792c792c,14046
ID_fc2341a14,0
ID_c45c17a08,20207
ID_6511d5389,65502
ID_d1ea4511c,0
ID_a7889d086,0
ID_50e99e5b4,0
ID_e6c4ed8cf,68378
ID_6f10f39cd,0
ID_db93a67ef,0
ID_a386eed40,91101
ID_cc7d881b2,0
ID_0eb39facb,32621
ID_170e77713,30369
ID_652a8c49d,0
ID_fe40124d4,75650
ID_2be8cb8c6,0
ID_0266639ef,37409
ID_a3b4bc1e5,45167
ID_31cdc6629,95650
ID_b6ee3e8ca,0
ID_1144a4a9e,0
ID_b69a5f9ed,0
ID_d21e4f4b8,0
ID_bd526a9a9,0
ID_cdb305eb6,0
ID_a4632aa68,0
ID_853fe9f71,21662
ID_da7cacbee,0
ID_ccef202f4,95510
ID_807e6c972,0
ID_b5f604b5c,18103
ID_88587030c,0
ID_837290684,75074
ID_b477c4aed,51559
ID_ca901b4d6,0
ID_8992c02bc,104014
ID_73891da5f,0
ID_c869254a6,100007
ID_736837a5c,34727
ID_d4190b256,16339
ID_35a66782b,92901
ID_f9d06ba87,39087
ID_a6992e90a,66180
ID_9fcf8a268,0
ID_039b38d6e,97824
ID_0fdb6858f,0
ID_19d5c298b,0
ID_26fc5f55f,0
ID_91ab398bf,63557
ID_0b67ba915,18875
ID_0ea92c800,111322
ID_61ea5d3c5,0
ID_e2a16da63,35280
ID_bc276c834,7296
ID_87f6313d1,26499
ID_91dde3dbd,22610
ID_f7ab7930f,0
ID_89191cc6d,91832
ID_178aff988,100464
ID_83f65c575,82265
ID_612ccdade,0
ID_7bd24d592,0
ID_d909400bf,0
ID_9e6b4a22b,0
ID_1404b9575,0
ID_bafed41c9,0
ID_1eb7ecf02,36041
ID_2eab7013e,62037
ID_00df249c4,16497
ID_e3cf81525,0
ID_0b87069c2,21932
ID_6a21dcbd0,0
ID_9f159c6c2,45528
ID_4fd10e153,0
ID_f0d9874c2,11779
ID_d5ace6f38,0
ID_3cf5b88cf,39503
ID_8677eb610,79954
ID_569e78763,0
ID_9186ef962,37084
ID_588abed42,50922
ID_05f36a63d,69328
ID_215be6afa,56475
ID_6874316fd,0
ID_f3a14d4ed,0
ID_de715aa78,0
ID_7cbb1494a,0
ID_7a9d72485,104805
ID_75d022353,14413
ID_04740273a,0
ID_14bee9363,0
ID_5b362051d,84213
ID_375fe71de,0
ID_282975324,0
ID_80d7010eb,88773
ID_eb6ddfe32,0
ID_7d2f193e4,26949
ID_a1675f784,43112
ID_9d3c6a686,0
ID_e5452b610,46903
ID_526e62c90,0
ID_ec7eb8a11,0
ID_0331e476d,96823
ID_8f6352960,0
ID_b75c77ed3,57986
ID_7525a9e14,0
ID_e4fad9c85,0
ID_05924a0ef,50209
ID_02c2f6bdf,0
ID_170350360,0
ID_b56973d27,81822
ID_fca044ba4,0
ID_fc93a908e,0
ID_ee699454b,40027
ID_569658f19,0
ID_6bc5c2eb2,0
ID_ed90d6767,0
ID_872c912f1,53444
ID_cdd825370,0
ID_9ccdd4735,0
ID_8295e6c3d,0
ID_a59b52dc6,98538
ID_1bf4cf322,0
ID_c85afdd51,42518
ID_7f403bef5,69871
ID_d64116714,0
ID_d25ff94be,0
ID_dbcb9dc82,0
ID_c7da881a0,100555
ID_8248a6239,0
ID_414d7d435,0
ID_4481b92ba,0
ID_cd104a286,61082
ID_e42eb12b3,13934
ID_9bfb7ee40,0
ID_02370b8ed,0
ID_cefa909db,0
ID_74ad21a03,0
ID_450bd3725,85786
ID_38b2b34de,0
ID_fcdb52d00,0
ID_62ce32777,0
ID_7e23e685f,0
ID_29f309278,70076
ID_9df954332,6779
ID_cb041c046,65137
ID_d076857ab,0
ID_23e3c182d,0
ID_5b9317192,0
ID_f06fa60c4,0
ID_cd96c3581,0
ID_e84cd1f25,105844
ID_7be6d3406,0
ID_1e2476ca4,0
ID_35032d2b1,0
ID_ccdf117ea,0
ID_90c47bb45,0
ID_357d3d625,9033
ID_3a157bd8e,48098
ID_1db100a1a,0
ID_647e11a18,0
ID_403b7738b,99167
ID_99b3d42bb,33859
ID_72a5676b4,93620
ID_4e8308fe3,0
ID_13f8627b3,59558
ID_49e50be1a,0
ID_cd11e35a9,0
ID_b23d16e56,0
ID_5fb69b613,103110
ID_2b212f872,99360
ID_41378913f,0
ID_4cbf10603,0
ID_01a19e13e,0
ID_31a5517cb,0
ID_8c71c0b9a,88608
ID_463f25144,9050
ID_c8883330b,26932
ID_a4ebd5f16,0
ID_b3e920bce,107500
ID_e2b802ecc,0
ID_80bd56ec4,75483
ID_75b6a3119,0
ID_fd8870c2d,110048
ID_c47b4a113,0
ID_0e8a8da8b,0
ID_82ad2ef5b,0
ID_189028e22,0
ID_8be37c8c3,63123
ID_423f59a7f,0
ID_dea4b3814,0
ID_f9792a8a1,0
ID_88f27dbb8,8502
ID_153752987,0
ID_24da8c943,2725
ID_35d7d4976,0
ID_4440fa7d7,0
ID_528fc44be,0
ID_5ad8ac687,3558
ID_b83c23df4,29029
ID_f80f847d4,62906
ID_9d465eb4e,90440
ID_5c9f818b2,0
ID_262566490,0
ID_5a8e9849c,0
ID_ddf22874b,10304
ID_5d6c58d25,37350
ID_f867ee4e6,31043
ID_04e37723f,37002
ID_1712c0b70,0
ID_45fc10480,0
ID_23c13526f,0
ID_0531a4216,8508
ID_598b905a7,0
ID_13b65967b,0
ID_34430257d,0
ID_a256e9329,58725
ID_d62e7e4c1,85102
ID_c05bf406e,37453
ID_b74bef519,0
ID_2a02072be,99564
ID_f4c9226ef,0
ID_ba8b26a78,63969
ID_ae96fc928,0
ID_4c61aeba7,0
ID_121cd77fe,0
ID_a17bcb373,0
ID_b056f0137,0
ID_ea0fdb395,0
ID_d14f584dd,0
ID_7b073c071,0
ID_0e1fdff9e,0
ID_66092d3d0,55301
ID_6318af5ad,75214
ID_6b1c624a7,0
ID_1c6564130,0
ID_edd2e76a1,9323
ID_7995dbbd0,0
ID_5310fae3f,0
ID_b7237a722,0
ID_1ad80954a,0
ID_0cff6b553,0
ID_01cb4c58c,0
ID_0c8fe2f67,71328
ID_d61d52b3a,97044
ID_ecf75674f,0
ID_fe925c16c,0
ID_a47c976cf,48325
ID_37433f92f,0
ID_d56494d62,0
ID_f7fb5fd05,93118
ID_918a695c5,0
ID_b0631b5c3,76422
ID_bd25741df,75726
ID_8ddd28096,0
ID_5b4d098dd,67685
ID_1e0342552,69308
ID_7bb60fdbd,0
ID_4ed252bb6,0
ID_d53b6416a,101641
ID_38778ede0,0
ID_6a252aa74,3800
ID_21be079fe,0
ID_bab74f49c,86785
ID_f9f0fe7eb,0
ID_a07ca479d,82067
ID_9f036df77,0
ID_451d1c951,45092
ID_85728cdde,88456
ID_548419e1b,84992
ID_55d17722a,74352
ID_5417841b2,100426
ID_0048182d8,0
ID_c7659e811,0
ID_925540f2f,0
ID_4de12681a,0
ID_43e90e0e2,0
ID_d627409a4,0
ID_e24cc873b,0
ID_c128c916b,103411
ID_1ff883ec4,0
ID_0ebfc45ba,33999
ID_45043e11b,0
ID_f0977fc0d,87685
ID_5137b53cc,9681
ID_e7d7fc09a,19485
ID_04146b43d,0
ID_33bb09350,0
ID_3f95f60b1,0
ID_2145baf3e,0
ID_4461ca857,79321
ID_f107fc9aa,0
ID_5c2d97e95,58261
ID_6710c0554,68479
ID_d532cfb0b,0
ID_6b9567089,0
ID_5bbd5ddf3,19191
ID_5f31af6ba,0
ID_9e0590dba,109871
ID_d32363f78,110415
ID_1c83285a5,0
ID_a8ce5869a,0
ID_bba6c43dd,106468
ID_0fa64f986,37393
ID_dd8d0d30a,49842
ID_9119abf5a,80787
ID_abb5b2fa7,0
ID_122df096c,34424
ID_6b357370e,0
ID_c32c4441f,24278
ID_3dbd2d640,0
ID_8dd7a443f,32335
ID_56958859a,0
ID_022e8b520,20813
ID_acaebe977,0
ID_d5be24204,0
ID_2fe3244ad,0
ID_a6ca0f10e,0
ID_360be88e3,0
ID_b177e8bf5,95522
ID_97489384e,0
ID_9328f031c,0
ID_968d2de98,78677
ID_5ea1ab7bd,111233
ID_cb4f4d20b,0
ID_e4f001718,86318
ID_cf99061b5,104519
ID_219dbb622,62838
ID_4ec14a990,109840
ID_ab08bffea,0
ID_8d7550f9f,0
ID_902b7165f,0
ID_ec478f8ec,20832
ID_9d653a74b,0
ID_29f6328df,76049
ID_831f872f6,35567
ID_0eb184a46,0
ID_93b291dfb,0
ID_e67b2b95f,71233
ID_2ee723876,73684
ID_354f21c30,36056
ID_7dcfe9eee,0
ID_1ed4e4f59,0
ID_1a424244f,0
ID_caed59fe4,49212
ID_704b97978,0
ID_6368c86c4,0
ID_b34407005,45262
ID_8bd9ae64f,97248
ID_0207aa56a,47902
ID_65139f962,360
ID_3c1213692,53090
ID_bf969dce7,0
ID_bab8acdf0,63310
ID_594ebc13c,0
ID_dc26ec93e,30720
ID_ccf9e79d5,67818
ID_c8428c1dc,0
ID_8756725f2,34571
ID_59eda01d1,0
ID_b73ff4c24,0
ID_909b1ce0c,0
ID_27eb3dee6,0
ID_05a2ec2dd,105586
ID_8737a7f3f,102909
ID_4c6fdc351,49783
ID_bfcd6bf4e,4492
ID_f90443a36,58157
ID_89c6cec88,32338
ID_1e5e10086,0
ID_71e855205,0
ID_c818d04ac,0
ID_25a8b90b9,0
ID_5d5e55e00,74207
ID_5d07f186d,0
ID_6d03071be,104609
ID_0512d0b88,0
ID_14851e023,0
ID_0d42359ce,6059
ID_e49b5a0a8,19452
ID_19894f168,20696
ID_695c2f505,69565
ID_77e5a5cc2,0
ID_ed69c269d,0
ID_c7a521688,0
ID_ca60cc921,0
ID_6feda16c7,0
ID_7b9990cd8,13223
ID_24877552b,0
ID_38a7d86bb,37985
ID_1435d151c,96347
ID_ff23b9bd5,0
ID_9eceb553c,18473
ID_6dd2c6e22,0
ID_99a797bf1,0
ID_0255978ff,0
ID_c201e4991,1167
ID_3c4ffca77,0
ID_03c65033a,0
ID_ea54299c2,0
ID_bb5e8e327,108952
ID_f35b5694c,0
ID_694342d1f,7790
ID_232321ff3,0
ID_5186086b0,104044
ID_c84fa3819,6038
ID_a5cbf8923,0
ID_4bb8ccdb5,0
ID_d9c69b3c1,92965
ID_763212560,0
ID_576b776a3,0
ID_1bd00944b,12118
ID_718aa8a41,8269
ID_90e63c5cc,0
ID_1d36794fe,0
ID_4c1d7e23b,43844
ID_dfd27f318,93283
ID_1e4d94568,1328
ID_8db6fe5d9,60971
ID_a6d7d4576,0
ID_f0887cdf2,68336
ID_cfb848385,90862
ID_71a987148,0
ID_61c29af23,104339
ID_482e5025a,0
ID_e2c1f63d4,0
ID_6b705314e,83916
ID_2edc1892f,0
ID_49d1cb1dd,0
ID_8988b5fc4,50080
ID_fef64fc47,14293
ID_4c7ebf812,81663
ID_a7a2b0b3f,0
ID_cdbb5aebc,0
ID_d066af9a2,0
ID_ab79c7912,56366
ID_8f2ca00d6,32710
ID_9d05a952d,35078
ID_7c475ec5d,0
ID_66c5022e9,63026
ID_726e5cee9,6036
ID_799b6ba28,0
ID_1c0516fff,0
ID_5335a9e3d,39739
ID_e71aa2f03,1334
ID_a884500b7,2832
ID_9a066902b,0
ID_50655990e,0
ID_f0b72b869,69829
ID_6a67dbe24,0
ID_f7178be4a,36038
ID_0ad410123,67420
ID_c3639ac81,0
ID_35b5105f2,0
ID_b0bc35d83,0
ID_4bddb93f2,96246
ID_571533f47,99552
ID_4ab8ab14d,104383
ID_604d14c37,0
ID_4d4d1967e,0
ID_bbde88560,28926
ID_ffe2f5ddb,0
ID_3b4d744c9,51313
ID_3a06d0e54,0
ID_509e19cfb,0
ID_33b850a52,0
ID_ed02698b7,0
ID_166bb0b29,74787
ID_2b8549647,0
ID_67c96e6e8,72313
ID_330142d7a,0
ID_c4b244bd3,0
ID_29d218cac,25198
ID_556f6229f,59313
ID_1d5fd4fca,0
ID_28a838b20,0
ID_10a6b6a77,0
ID_15e46377e,3328
ID_24b7cf3a1,0
ID_1f759231d,21157
ID_4375d1411,0
ID_283fff6f5,43309
ID_ea2178dec,0
ID_a4cc45fd3,0
ID_4657a70e8,2670
ID_4f577161e,0
ID_37fc00587,0
ID_8380125d1,0
ID_a1f2e8acb,0
ID_6f200b987,18291
ID_0ed884763,3957
ID_e4f3bf59c,108118
ID_a16b92f91,0
ID_a3a048c04,61123
ID_ecf83e1f4,83359
ID_2e9b5408b,0
ID_2dc8f9f41,5283
ID_a465aab48,74561
ID_84fbc851e,37543
ID_db0c17377,49068
ID_5f297c019,0
ID_107e047f5,67190
ID_6af61119f,0
ID_259bb6acb,0
ID_bd3e83c2a,0
ID_c2ea55500,77773
ID_4f5910da5,71783
ID_406dd4d65,0
ID_0bf1ccf35,0
ID_307132ada,51513
ID_c018f0c5f,110237
ID_7003574ce,0
ID_4d2c86208,0
ID_a55c44f9e,0
ID_3ec683248,76598
ID_1712bef6b,0
ID_9127d10b2,110731
ID_ecd5aac8e,16476
ID_4aebe6031,41227
ID_a72f7903a,107216
ID_d48dd2a95,72529
ID_2f31bfdae,0
ID_8f0efea0b,19063
ID_f6ea213bc,66456
ID_0453d43e9,0
ID_a08c9ba59,58067
ID_70daf242a,95346
ID_e7c32988b,0
ID_db05ba442,0
ID_4b294dec5,110843
ID_3b3abe405,0
ID_bcb1d8a66,50531
ID_3dc5d8d4c,71933
ID_a7a2f0c9c,0
ID_38704df12,82644
ID_f40ada573,0
ID_970a77c9c,0
ID_9406289e3,68184
ID_6fd6d82dd,107156
ID_e740603f0,3756
ID_b5acaebce,54598
ID_e8bd40153,62818
ID_ab5c7d067,0
ID_4bbaf1b13,44408
ID_b168f9a0a,2563
ID_f96c7ab19,82814
ID_94ce80b26,53963
ID_7e7332ac7,0
ID_ea53091d9,0
ID_18b8762d2,0
ID_62cc24349,71404
ID_281472d76,0
ID_99120ebb1,0
ID_fa4007b8a,107578
ID_a116b15b4,0
ID_70934498f,0
ID_182e770ea,27684
ID_b5bef2f56,81703
ID_af8904ba3,12019
ID_1dabd96a4,0
ID_8c2c6c723,51376
ID_312662781,0
ID_7d2b6e3fa,0
ID_d309fae95,0
ID_ded6b3735,0
ID_e5f7b52f8,0
ID_891215e7f,0
ID_e55663885,80272
ID_85c78d66e,66183
ID_de5cc6697,0
ID_26e944908,82110
ID_b0ab13ced,0
ID_0f8ea71a6,92404
ID_d7fb9b56d,0
ID_1a017025b,0
ID_8ac5cfc7d,0
ID_cdd6f7faa,63501
ID_d104c7921,80233
ID_d25dbe2dc,71506
ID_d8cc8f42b,0
ID_83e0eb934,0
ID_8cd953d3e,60842
ID_4836c017c,14517
ID_df84348eb,9720
ID_ab5f0dcc1,91736
ID_33c6ba764,0
ID_c61c1cc4b,0
ID_d73409332,42301
ID_6592b4f24,86558
ID_d29d5458b,91984
ID_10b4ea6d1,0
ID_4025f1d32,0
ID_fff7137da,58580
ID_47b312cab,0
ID_a5639c4a6,0
ID_0c30bfb5d,0
ID_45cc157f3,15725
